location,date,year,lat_deg,lat_min,lon_deg,lon_min,mean_depth_m,strata,tl_cm,sl_cm,wt_g,sex,maturity,swimbladder_length_cm,new_date
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,47,38.5,1350,F,III,15.8,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,32.5,25.6,400,F,II,9.4,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,28,23,280,-,I,9.1,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,32.5,26.3,410,F,II,9.4,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,47.7,38.1,1220,F,III,15,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,36,29.6,500,M,II,7,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,69,57.7,4200,M,VI,28,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,43.5,35.6,980,M,II,14,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,53,43.7,1800,F,III,15.5,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,36.5,30.2,520,M,II,11.2,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,66,54.7,3190,F,III,20,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,40.2,32.4,700,F,II,13.3,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,50,41,1490,M,III,16,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,45.4,36.1,1000,F,II,14,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,45.1,36.5,1150,F,III,13.2,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,39.5,32,710,F,II,14,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,40.4,33,790,F,II,18.2,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,38.2,31.5,700,M,III,12,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,55.1,41.3,2000,M,V,18,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,35.3,28.1,500,F,II,12,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,42,34.3,820,F,II,14.4,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,28.5,23,300,-,I,8,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,23.1,18.5,200,-,I,7.5,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,17,14,60,-,I,5,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,14.5,11.5,40,-,I,4.4,10/1/2021
Chato bay,2020-10-22T00:00:00Z,2020,2,36.062,31,47.377,13.5,INSHORE,14.2,10.9,32,-,I,4,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,78,66.7,6700,M,V,NA,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,53.6,44.1,1700,F,III,17,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,90,75.3,8800,F,IV,18,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,51.5,41.6,1580,F,III,17,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,51.5,42.8,1500,F,III,15,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,45.4,37.5,1000,M,II,13.5,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,32,26.5,400,F,II,10,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,38.2,31.6,700,F,II,12,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,39.6,33,700,F,II,11,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,68.2,56.6,3600,F,III,21,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,31.5,26.1,350,F,II,10.2,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,34.5,38.8,420,F,II,11,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,47.2,39,1200,F,III,16,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,39,37.5,1000,F,II,13,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,36.5,30,580,F,II,11,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,29,23.9,290,F,II,10,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,37.4,30.7,670,F,II,16,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,73.5,61,4600,F,III,25,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,55.5,47,3000,M,III,18,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,47.2,39,1200,M,III,15.8,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,24.6,20.4,200,F,II,7.5,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,24.5,20.4,200,F,II,7,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,23.1,18.9,180,-,I,7,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,12.1,9.6,20,-,I,5,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,13.7,11.4,25,-,I,4.8,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,39.8,33,750,M,III,12,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,37.7,31.2,590,F,II,11,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,14.1,11.6,30,-,I,NA,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,11.3,9.2,15,-,I,NA,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,14,11.5,25,-,I,NA,10/1/2021
Bumbireh Channel,2020-10-25T00:00:00Z,2020,1,44.588,31,49.043,32.85,COASTAL,7,5.7,5,-,I,NA,10/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,57.2,46.4,1320,M,V,19,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,50,41.1,1500,F,III,14.5,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,37.5,31.4,650,F,II,11,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,39.1,31.9,700,F,II,12.6,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,33.4,27.9,450,M,II,9,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,36.3,30.5,510,F,II,10.6,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,36.7,30.2,600,M,II,11,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,31.2,27.7,390,M,II,9,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,53.5,44.4,1600,F,III,15,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,30.4,25.4,340,M,II,9.5,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,18.2,15.2,100,NA,I,NA,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,20,17.5,150,NA,I,NA,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,51,43.2,1590,M,III,16.3,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,32.9,27.4,420,F,II,9.6,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,15.2,12.9,90,NA,I,NA,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,16.2,13.7,90,NA,I,NA,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,27.5,22.4,300,M,II,8.5,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,37.8,31,650,F,II,12,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,34.5,28.3,500,F,II,10,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,28.5,23.7,300,F,II,9,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,34.6,28.3,420,M,III,9.6,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,52.1,43.3,1800,M,IV,15.7,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,37.2,30.8,600,M,II,10,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,30.2,24.9,400,M,II,9,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,41.7,34,810,M,II,11.3,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,36.1,30,490,F,II,11.5,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,38.8,31.1,700,M,II,11,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,36,29.5,600,M,II,11.4,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,36.4,30,590,F,II,11,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,18.7,15,100,-,I,NA,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,14.5,11.9,50,-,I,NA,11/1/2021
West Lujabwa Island,2020-11-03T00:00:00Z,2020,0,48.362,32,10.088,37.8,COASTAL,9.7,8.1,20,-,I,NA,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,32.7,27.3,400,F,II,10.6,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,15.6,12.9,46,NA,I,4.7,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,30.4,25.7,300,M,II,9,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,25,20.6,200,F,II,7.2,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,41.1,34,800,M,II,12.5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,29,24,250,M,II,7.5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,43.6,35.4,890,M,III,13.4,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,30,24.8,300,NA,I,9,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,28.5,23.5,290,F,II,8.9,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,41.4,33.9,790,M,III,12.7,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,19.3,16,100,NA,I,5.8,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,10.5,8.9,24,NA,I,3.3,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,40.9,34,750,F,II,13,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,31.6,26,400,M,II,10,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,17.3,14,90,NA,I,4.8,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,37.1,30.1,580,F,III,12.5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,31.2,26.1,300,M,II,9.5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,31.5,26.3,400,F,II,8.5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,28.2,23.2,300,F,II,8.1,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,43.4,37,900,F,III,13,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,39.9,33.2,700,M,III,12.4,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,15.6,12.9,80,NA,I,4.2,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,15.2,28.9,600,F,III,11,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,39.3,32.4,650,M,II,12.1,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,10,8.7,15,NA,I,3.2,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,34.3,28.2,600,M,II,10.5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,18.5,15.2,100,NA,I,5,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,32.3,26.2,400,M,II,9.2,11/1/2021
Off Nansio,2020-11-21T00:00:00Z,2020,2,9.727,33,4.281,18.5,INSHORE,21.1,17.5,110,NA,I,6.2,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,49.9,41,1300,M,V,16.4,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,14.4,13.9,40,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,31,25.4,350,M,II,9.8,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,34.2,28.4,500,F,II,10,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,52.5,43.4,1850,F,III,16.5,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,11.6,9.5,15,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,21.2,17.8,100,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,37.8,31.2,610,F,II,11.8,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,21.7,17.8,125,M,II,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,43.7,36,850,F,III,13.2,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,22,17.7,130,M,II,6.8,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,45.3,37.1,1000,F,II,13,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,12,9.9,20,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,17.2,14,59,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,42.4,35.1,900,M,II,10.5,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,30.5,25.3,300,F,II,9,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,36.3,29.8,500,M,II,10,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,48.2,41.2,1350,M,III,15.2,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,11,9.2,10,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,14.7,12,37,NA,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,40.6,33.9,720,F,III,9.6,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,38.2,31.5,700,F,III,11.5,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,39.5,32.3,720,M,III,12,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,29.5,23.8,290,M,II,8.5,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,37.7,31.2,610,M,II,11,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,28.5,23.4,290,M,II,8,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,41.2,34.1,700,F,III,10.2,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,33.1,26.9,400,F,II,8.9,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,22,18.2,127,F,II,6.1,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,9.5,7.8,9,-,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,11.3,9.1,15,-,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,12.7,10.8,15,-,I,NA,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,50.5,42.3,1500,M,IV,15,11/1/2021
Off Sozia Island,2020-11-22T00:00:00Z,2020,2,17.207,33,23.204,21.7,SPEKE GULF,56.6,47,2250,M,V,16,11/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,59,49.4,2800,M,V,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,54.2,45.1,1830,F,III,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,42.2,34.8,900,F,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,36.5,30.1,650,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,16.5,13.6,NA,NA,I,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,39.6,33,1800,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,36,29.8,620,F,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,31,25.3,300,F,I,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,32.1,26.3,390,F,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,31.1,25.7,300,F,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,34.5,28.1,420,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,35,29.1,430,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,37.2,30.6,500,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,42.9,34.8,1000,F,III,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,31,25.6,300,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,33.2,27.4,400,M,II,NA,10/1/2021
Off SE Kerebe Island,2021-10-29T00:00:00Z,2021,1,57.868,32,4.764,56,DEEP,34,28,410,M,II,NA,10/1/2021
